名称,大类,中类,小类,地址,省,市,区,WGS84_X,WGS84_Y
明爵公馆专柜,体育休闲服务,体育休闲服务场所,体育休闲服务场所,龙岗街道龙岗大道11063号新大明家居F108A,广东省,深圳市,龙岗区,114.2652945,22.7281797
娱加休闲会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,碧新路2072号冠利酒店2楼,广东省,深圳市,龙岗区,114.2635533,22.72155182
真人密室,体育休闲服务,体育休闲服务场所,体育休闲服务场所,龙园路169号附近,广东省,深圳市,龙岗区,114.259075,22.73012713
万胜跆拳道馆,体育休闲服务,运动场馆,跆拳道场馆,龙岗街道碧新路2123号梧桐空间创业新天地7楼701,广东省,深圳市,龙岗区,114.2596902,22.7273286
爱上车网络,体育休闲服务,体育休闲服务场所,体育休闲服务场所,南联路75号金晖连创5楼,广东省,深圳市,龙岗区,114.2568609,22.7280858
永利桌球俱乐部,体育休闲服务,运动场馆,台球厅,银威路1之9-10,广东省,深圳市,龙岗区,114.2656938,22.722466
龙德武术馆,体育休闲服务,运动场馆,运动场所,银威路2号,广东省,深圳市,龙岗区,114.2570294,22.72134562
永和桌球俱乐部,体育休闲服务,运动场馆,台球厅,银威路1-9-10,广东省,深圳市,龙岗区,114.2656098,22.72248806
六六钓友俱乐部(龙岗店),体育休闲服务,运动场馆,运动场所,翠竹路13号,广东省,深圳市,龙岗区,114.2687598,22.72498179
三和村篮球场,体育休闲服务,体育休闲服务场所,体育休闲服务场所,公园路与建新路交叉口南200米,广东省,深圳市,龙岗区,114.2735405,22.72866519
旗扬跆拳道,体育休闲服务,运动场馆,跆拳道场馆,怡龙枫景园会所3层,广东省,深圳市,龙岗区,114.2696683,22.72723134
清风太极,体育休闲服务,运动场馆,运动场所,龙昌街与龙昌路交叉口东南50米,广东省,深圳市,龙岗区,114.26696,22.72975494
龙东职工休闲广场,体育休闲服务,体育休闲服务场所,体育休闲服务场所,金井路与龙湖路交叉口北100米,广东省,深圳市,龙岗区,114.2828276,22.72285892
柠檬清吧,体育休闲服务,体育休闲服务场所,体育休闲服务场所,龙岗街道龙东社区源盛路68号(聚佳富购物广场三楼平台),广东省,深圳市,龙岗区,114.2857989,22.72334377
菲澳健身俱乐部,体育休闲服务,运动场馆,健身中心,新洲路123路,广东省,深圳市,龙岗区,114.2824936,22.72693821
新城汇网咖,体育休闲服务,体育休闲服务场所,体育休闲服务场所,深汕路龙岗段87号附近,广东省,深圳市,龙岗区,114.2849644,22.72796762
广源休闲会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,鸿基路15号6楼,广东省,深圳市,龙岗区,114.2857496,22.72907222
星皇桌球城(龙岗店),体育休闲服务,运动场馆,台球厅,龙东龙湖路66号龙东商业城C栋二楼(创富百货旁),广东省,深圳市,龙岗区,114.2846131,22.72184082
金帝休闲会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,鸿基路4号3楼,广东省,深圳市,龙岗区,114.2865858,22.72991181
春晖乒乓球馆,体育休闲服务,运动场馆,乒乓球馆,龙南路333号3层,广东省,深圳市,龙岗区,114.2783815,22.72907371
瑞斯特健身会所(龙岗店),体育休闲服务,体育休闲服务场所,体育休闲服务场所,龙岗街道鸿基路4号富业文具批发城5层,广东省,深圳市,龙岗区,114.2865268,22.72993189
龙义清扬跆拳道,体育休闲服务,运动场馆,跆拳道场馆,兴东大街2楼,广东省,深圳市,龙岗区,114.2820918,22.72879321
深圳市龙岗区博纳健身俱乐部,体育休闲服务,运动场馆,健身中心,龙岗街道侨背鸿基路4号富业玩具城5楼,广东省,深圳市,龙岗区,114.2865838,22.72942795
深圳万达影城龙盛店(原华夏太古龙盛),体育休闲服务,体育休闲服务场所,体育休闲服务场所,龙岗街道深汕路中信龙盛新天地1栋2F(义乌小商品城),广东省,深圳市,龙岗区,114.291594,22.72525575
威斯利健身会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,中信龙盛广场二栋四单元7楼,广东省,深圳市,龙岗区,114.2922683,22.72477885
黑屋bar,体育休闲服务,体育休闲服务场所,体育休闲服务场所,爱南路附近,广东省,深圳市,龙岗区,114.2927207,22.72625772
威利斯游泳健身俱乐部,体育休闲服务,运动场馆,健身中心,中信龙盛广场7层,广东省,深圳市,龙岗区,114.2925859,22.72481234
瑜伽之心,体育休闲服务,运动场馆,健身中心,龙岗街道龙升路16号电商大厦610(中信龙盛广场西边200米),广东省,深圳市,龙岗区,114.2922881,22.7269692
枫树祸钓鱼场,体育休闲服务,体育休闲服务场所,体育休闲服务场所,龙升路130号附近,广东省,深圳市,龙岗区,114.2939933,22.72645267
丽嘉桌球,体育休闲服务,运动场馆,台球厅,大埔二路69号附近,广东省,深圳市,龙岗区,114.2907041,22.72301474
金名媛商务会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,龙东社区同富路17号2楼,广东省,深圳市,龙岗区,114.2908296,22.72942973
壹家棋牌桌球城,体育休闲服务,运动场馆,台球厅,龙东社区赤石岗371栋102,广东省,深圳市,龙岗区,114.2890674,22.72882354
星月城娱乐会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,同心路同乐丁甲岭新村农贸综合批发市场,广东省,深圳市,龙岗区,114.3096072,22.72300666
五丰农庄草莓园,体育休闲服务,体育休闲服务场所,体育休闲服务场所,盘龙路附近,广东省,深圳市,坪山区,114.3585182,22.73015218
壕客乐园,体育休闲服务,体育休闲服务场所,体育休闲服务场所,翠景路与青松西路交汇处,广东省,深圳市,坪山区,114.3808895,22.72313604
猎隼搏击健身中心,体育休闲服务,运动场馆,健身中心,沙井和二市场,广东省,深圳市,宝安区,113.7810997,22.71431656
瑜悦瑜伽馆,体育休闲服务,运动场馆,健身中心,沙井和一村锦程路1022号泰和大厦,广东省,深圳市,宝安区,113.7792399,22.71656567
盛世天朝音乐会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,沙井镇和二村家和百货超市三楼,广东省,深圳市,宝安区,113.7839274,22.71366239
魅影健身俱乐部,体育休闲服务,运动场馆,健身中心,沙井街道和一社区和一二路18号3楼,广东省,深圳市,宝安区,113.784377,22.71790084
佳豪休闲会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,沙井街道和一百盛佳旁边,广东省,深圳市,宝安区,113.7862661,22.71675873
功夫台球(沙井和一店),体育休闲服务,运动场馆,台球厅,沙井松福大道和一新村和一二路15号,广东省,深圳市,宝安区,113.7847889,22.71811433
大堂E栈,体育休闲服务,体育休闲服务场所,体育休闲服务场所,沙井街道和一村华翔大厦B栋,广东省,深圳市,宝安区,113.7863131,22.71875125
和一北方永发科技园-羽毛球馆,体育休闲服务,运动场馆,羽毛球场,锦程路1023号,广东省,深圳市,宝安区,113.7789663,22.71834286
悦动羽毛球馆,体育休闲服务,体育休闲服务场所,体育休闲服务场所,沙井街道南环路539号(德冠廷体育足球公园旁),广东省,深圳市,宝安区,113.7894529,22.7185778
德冠廷体育足球公园,体育休闲服务,运动场馆,足球场,南环路539号附近,广东省,深圳市,宝安区,113.7899068,22.71969516
静博健身工作室,体育休闲服务,运动场馆,健身中心,沙井镇大王山西一巷7号,广东省,深圳市,宝安区,113.8002944,22.71674151
蟹后夜色,体育休闲服务,体育休闲服务场所,体育休闲服务场所,沙井路627号附近,广东省,深圳市,宝安区,113.801348,22.71761407
圣莲瑜伽会所,体育休闲服务,运动场馆,健身中心,沙井镇沙井路4号大王山广场综合楼603A(近珠宝交易中心),广东省,深圳市,宝安区,113.8008621,22.7122337
深圳市宝安区沙井龙翔武道俱乐部,体育休闲服务,运动场馆,运动场所,马鞍山地铁C出口春和雅苑5栋,广东省,深圳市,宝安区,113.8136928,22.71812805
沙井佳润健身中心,体育休闲服务,运动场馆,健身中心,南环路与安新路交叉口东北100米,广东省,深圳市,宝安区,113.8088781,22.71807623
龙翔武道,体育休闲服务,运动场馆,运动场所,沙井街道春和雅苑五号一楼301,广东省,深圳市,宝安区,113.8129126,22.71928929
KTV台球,体育休闲服务,运动场馆,台球厅,安郎路f8栋附近,广东省,深圳市,宝安区,113.8139845,22.71834554
乐旋钓鱼场,体育休闲服务,体育休闲服务场所,体育休闲服务场所,安新路与鞍山二路交叉口西100米,广东省,深圳市,宝安区,113.8084208,22.71984692
深圳市德修武术阁,体育休闲服务,体育休闲服务场所,体育休闲服务场所,中心路与公园南路交叉口西150米,广东省,深圳市,宝安区,113.8203826,22.71831654
深圳市德修武术馆(公园南路),体育休闲服务,运动场馆,运动场所,公园南路63号附近,广东省,深圳市,宝安区,113.8202543,22.7183103
木子瑜伽,体育休闲服务,运动场馆,健身中心,上星南路与富通路交叉口南100米,广东省,深圳市,宝安区,113.8252508,22.71671418
沙井万华国际俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,中心路附近,广东省,深圳市,宝安区,113.8219146,22.71998098
卡拉OK舞厅桌球城,体育休闲服务,运动场馆,台球厅,南环路99-3号附近,广东省,深圳市,宝安区,113.8235395,22.71304893
深圳市沙井万丰羽毛球馆,体育休闲服务,运动场馆,羽毛球场,沙井街道万丰中路万丰公园,广东省,深圳市,宝安区,113.8195413,22.7192547
羽毛球中心,体育休闲服务,运动场馆,羽毛球场,万丰中路与工人路交叉口东150米,广东省,深圳市,宝安区,113.8197077,22.7193
世爵桌球城,体育休闲服务,运动场馆,台球厅,大钟岗路一横巷安心阁旁,广东省,深圳市,宝安区,113.8227084,22.710659
科信台球,体育休闲服务,运动场馆,台球厅,大钟岗路一横巷106号附近,广东省,深圳市,宝安区,113.818113,22.71101524
粤峰堂武术馆,体育休闲服务,运动场馆,运动场所,工人路上城名邸旁,广东省,深圳市,宝安区,113.8167317,22.72008119
同晟网络,体育休闲服务,体育休闲服务场所,体育休闲服务场所,德普沙井电子城B座三楼E117,广东省,深圳市,宝安区,113.8294442,22.71579032
新时空休闲K歌,体育休闲服务,体育休闲服务场所,体育休闲服务场所,东环路268号附近,广东省,深圳市,宝安区,113.8422208,22.71510178
意梵瑜伽,体育休闲服务,运动场馆,健身中心,黄埔和盛花园正门2层,广东省,深圳市,宝安区,113.840397,22.71660316
黄埔健身俱乐部,体育休闲服务,运动场馆,健身中心,沙井镇黄埔商业广场2层,广东省,深圳市,宝安区,113.8399769,22.71745318
世界明珠休闲会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,黄埔市场,广东省,深圳市,宝安区,113.8387446,22.71832074
好心情酒吧KTV溜冰场,体育休闲服务,运动场馆,溜冰场,龙井路70号附近,广东省,深圳市,宝安区,113.8394634,22.71994758
金星城国际会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,上南大街10-1号附近,广东省,深圳市,宝安区,113.8429985,22.71990482
大型溜冰场,体育休闲服务,运动场馆,溜冰场,蒲鱼尾路69号附近,广东省,深圳市,宝安区,113.8381079,22.72018809
上南羽毛球馆,体育休闲服务,运动场馆,羽毛球场,上南大街,广东省,深圳市,宝安区,113.8421212,22.7206121
青泓武道跆拳道,体育休闲服务,运动场馆,跆拳道场馆,鸡市路附近,广东省,深圳市,宝安区,113.8403639,22.71738789
沙井镇宝沙联实业有限公司流动党员活动室,体育休闲服务,体育休闲服务场所,体育休闲服务场所,上南东路249号附近,广东省,深圳市,宝安区,113.8444883,22.71917559
极盛跆拳道馆,体育休闲服务,运动场馆,跆拳道场馆,黄埔路143九华公寓3楼305号,广东省,深圳市,宝安区,113.8369372,22.71424459
宝安正道跆拳道,体育休闲服务,运动场馆,跆拳道场馆,龙井路黄埔农贸市场一楼(黄埔幼儿园斜对面),广东省,深圳市,宝安区,113.8389782,22.71869206
金桔源休闲会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,坑尾塘二路与洪田路交叉口西南50米,广东省,深圳市,宝安区,113.8498509,22.71340308
聚朋友桌球室,体育休闲服务,运动场馆,台球厅,沙井镇水库路3号,广东省,深圳市,宝安区,113.8537118,22.71709715
洪田羽毛球馆,体育休闲服务,运动场馆,羽毛球场,洪田路148号,广东省,深圳市,宝安区,113.8492937,22.71141871
极速赛车场,体育休闲服务,运动场馆,运动场所,沙井街道黄埔上南东路四千年农夫农业观光公司旁,广东省,深圳市,宝安区,113.8652391,22.71302415
好久不见健康俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,环玉路116号附近,广东省,深圳市,宝安区,113.8863678,22.71756493
玉律神奇溜冰场,体育休闲服务,运动场馆,溜冰场,玉园东路1号,广东省,深圳市,宝安区,113.8925492,22.71893255
玉律球场,体育休闲服务,运动场馆,足球场,玉园西路1,广东省,深圳市,宝安区,113.8915044,22.71765068
老年娱乐中心,体育休闲服务,体育休闲服务场所,体育休闲服务场所,光明新区光明新区公明玉律二区117栋8号,广东省,深圳市,宝安区,113.8884431,22.71990213
武道馆,体育休闲服务,体育休闲服务场所,体育休闲服务场所,公明玉律村玉泉东路125号2楼,广东省,深圳市,宝安区,113.8944058,22.72017049
晨和国际健身俱乐部(玉律店),体育休闲服务,运动场馆,健身中心,公明街道玉律社区玉泉东路20-1号南海大厦7楼,广东省,深圳市,宝安区,113.8956228,22.72010862
宫CLUB,体育休闲服务,体育休闲服务场所,体育休闲服务场所,玉星路71号附近,广东省,深圳市,宝安区,113.9013395,22.71819277
凯瑞国际健身俱乐部(公民店),体育休闲服务,运动场馆,健身中心,公明玉律村玉泉路5号3楼,广东省,深圳市,宝安区,113.9012665,22.71836274
爵士斯诺克球会,体育休闲服务,运动场馆,台球厅,玉昌东路与玉泉东路交叉口北100米,广东省,深圳市,宝安区,113.8975211,22.72013264
爵士台球室,体育休闲服务,运动场馆,台球厅,公明办事处公明镇玉律村中博美食广场二楼,广东省,深圳市,宝安区,113.897342,22.72003368
